REVIEW_KEY,REVIEW_TEXT,AVERAGE_RATING,RATING_BAND,SEAT_TYPE,TYPE_OF_TRAVELLER,NATIONALITY,DOMINANT_TOPIC,TOPIC_LABEL,TOPIC_CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,ABSA_Seat_Comfort_score,ABSA_Cabin_Staff_score,ABSA_Food_score,ABSA_WiFi_score,ABSA_Entertainment_score,ABSA_Ground_Service_score,ABSA_Delays_score,ABSA_Value_score
18d8e487454df18d2ba0c4986c251acf,"Delta canceled our flight just before Christmas, No explanation or options to chose from at the counter. Booked us to fly on Christmas day, 1h layover to get to our connecting flight and no option to chose a seat. Because of Delta my kids will not spend Christmas with they're grandparents (my youngest never seen them) but on airports and connecting planes. When checking in for the re-booked flights noticed there where no available seats on the flight, tried to get in touch with they're customer service, but after 3h on the phone and multiple attempts online I gave up. It's now 3 am and I can't sleep, wondering If I will still be able to fly and see my family tomorrow. Worst experience with an airline ever, and I use budget ones quite a lot.",1.0,bad,Economy Class,Family Leisure,United States,5,WiFi & Entertainment,0.46375814773819457,-0.8922,Negative,0.0,,,,,0.0,0.0,
1b28fc74d9f22bb593f5f2174e3b2b21,"I cannot say enough positive things about this flight. As we took off there was a lot of turbulence. My daughter who was in front of me vomited all over her self as well as the back of the seat and floor. The attendant, Alexis, worked very quickly to clean up and assist in this situation. She moved passengers away from us so that did not have to deal with it. She quickly got my daughter into the bathroom and blocked it off so she could change clothes and wash up. Alexis made sure to give her a bag to keep the dirty clothes separate from everything else. As soon as my daughter returned to her seat Alexis made sure she had a ginger ale to calm her stomach. She was a godsend.",4.4,good,Economy Class,Family Leisure,United States,0,Luggage & Baggage,0.3455717805298515,0.7808,Positive,,0.0,,,,,,
1b7982295032fae5429bc1564aa40a11,They made us wait for 12 hours due to plane maintenance. Come to finds out Atlanta pilots are picketing and this is why. They will lie to you for hours and make you miss your flights because they are to scared to tell you the truth! Cowards. Will never fly with Delta again.,1.0,bad,Economy Class,Family Leisure,United States,5,WiFi & Entertainment,0.620753632455581,-0.3595,Negative,,,,,,,0.0,
1ba593ced5ca2fa848d5be3fe566ba3d,"Plane was old and the small outdated screens were right in your face. 2 seats had sticky or broken seat back buttons. Very cramped seating. Worst of all, they were only serving snacks water and coffee from Florida to Atlanta to St. Louis. Nothing carbonated at all. This was the first flight of my life with no coke. Will never fly Delta again! Flight attendants were too casual. I did not belt at all and it went unnoticed until I belted in flight. Airplane mode not on also went unnoticed. Expected so much more from Delta.",1.86,bad,Economy Class,Solo Leisure,United States,6,Check-in & Boarding,0.4913936866404655,-0.8464,Negative,0.0,,0.0,,0.0,,,
1bd4e9ee93225b3df1982f8a05e43595,"This was the worst airline I have ever dealt with.  They lie then lie more changed my ticket 3 times called several times to get clear rules. I get to airport everything changes, they over charge me on luggage. Flight was hours late made my connection impossible. My pcr test they would not accept, made me go in airport get new one at a cost of two hundred and fifty bucks. Food was terrible.",2.0,medium,Economy Class,Solo Leisure,United States,0,Luggage & Baggage,0.5098332596184579,-0.7772,Negative,,,,0.0,,,0.0,
1c1fd7bacf4357913e8c7bb2f0730d6d,"I arrived at the airport 3 hours early just to ensure that I’d be on time for my flight without any delays. However, my flight leaving from SAV to ATL was delayed by almost 2 hours, really did not worry me too much. Nevertheless, what did inconvenience me was my connector flight from ATL to STL, which should have never taken so long to get us off the plane. My whole reason for traveling was for a funeral, which I missed due to the negligence of not being able to catch my connector flight in time. I would like to be reimbursed or accommodated for my loss.",3.43,medium,Premium Economy,Solo Leisure,United States,5,WiFi & Entertainment,0.9769480089492453,-0.388,Negative,,,,,,,-0.113,
1cc9571f9547f6dc78c79ba7053df5e1,"Although there has been a vast improvement in the soft product, the seat pitch is inexcusable for first class. On the plus side we had a delicious meal, enjoyed great entertainment, and had warm efficient service. So much better than in the recent past when a box of cold food was served by a haughty attendant. In this world of low expectations Delta has stepped back up, a bit.",4.57,good,First Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.7559745566883125,0.9708,Positive,,,0.0,,0.568,,,
1f6ba0f0e26fea8c058e1e81c3b7c697,"Delta is a joke of an airline. I flew Delta for the first time today and it was my worst travel experience. I’ve flown so many airlines and none of these experiences have been bad enough that I felt I needed to write a review about it, other than Delta. I have never seen employees as rude as the ones at the Denver International Airport baggage claim and gate. I witnessed many different employees be beyond mean to customers for actually no reason. I definitely won’t be flying Delta again, and can guarantee a lot of people that were on my flight won’t be. Hire more qualified employees, those with customer service experience.",1.0,bad,Economy Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.6959989223575911,-0.7845,Negative,,0.0,,,,,,
214dc3726ec82ae65b4ee94eaa689b38,"I was flying to a country with a water supply that is questionable, so I had brought a filtered water bottle. Upon boarding the plane I realized I left it in the terminal. The flight attendant took the time to go out and look for it for me, but was not able to find it. Then he said another flight attendant did see it in the restroom, but when they went to retrieve it, it was missing. He took the time to come tell me all of this, and comped me with airline miles - which in my opinion is above and beyond - since it wasn’t their fault I had forgotten it. But it really made my day!",4.86,good,Premium Economy,Business,United States,2,Customer Service & Staff,0.6853183360327582,-0.8622,Negative,,0.0,,,,,,
21ecc1b94edd0e15a876df8cfb800f59,"I flew on a first class ""Sky Priority"" ticket, and as such went to the Sky Lounge in Atlanta. Mind you, I recall an email where they said they'd updated their rules, so I stopped at the door and read the rules on the sign. I saw nothing that seemed to apply to me, so along with other passengers I trekked up the 4 flights to the desk, where I was promptly rejected and told to leave. It turns out that they now require you to have an American Express card, and I was offered the chance to apply, or get out. So I left- I don't want or need more credit cards in my life. Don't get me wrong either, the staff were friendly and professional, and obviously caught in the crappy position of rejecting formerly qualified customers. I don't care that they changed the rules, business is business. I do mind that I was publicly embarrassed when it could have simply been posted at the door. I sat in the concourse nearby to see if it was happening to others and counted 12 other passengers who entered, and came back out looking embarrassed and/or angry. Is it Delta's policy to subject their employees to angry, surprised, embarrassed passengers? And is it their policy to make us resent flying with them? Because that's what's happening with this arbitrary oversight. Put updated signs on the doors, save us all some headaches. Oh, and get rid of the ""sky priority"" language, maybe it should say ""sky priority, but only with a Mastercard"" or something stupid like that. Thanks,",4.43,good,First Class,Solo Leisure,United States,3,Flight Delays & Scheduling,0.4752824762729263,-0.7141,Negative,,,,,,,,
